timeSeriesDesc,geoLevelValueDesc,label,countsMales,countsPercentageMales,countsFemales,countsPercentageFemales,Province,District,Municipality,ReportType
Census 2022,KwaDukuza,40-44,12016,3.7,11879,3.7,KwaZulu-Natal,iLembe,KwaDukuza,DsAgeGroups
Census 2022,KwaDukuza,35-39,15195,4.7,15264,4.7,KwaZulu-Natal,iLembe,KwaDukuza,DsAgeGroups
Census 2022,KwaDukuza,30-34,15830,4.9,15780,4.9,KwaZulu-Natal,iLembe,KwaDukuza,DsAgeGroups
Census 2022,KwaDukuza,25-29,15084,4.6,15840,4.9,KwaZulu-Natal,iLembe,KwaDukuza,DsAgeGroups
Census 2022,KwaDukuza,20-24,13617,4.2,13985,4.3,KwaZulu-Natal,iLembe,KwaDukuza,DsAgeGroups
Census 2022,KwaDukuza,15-19,12605,3.9,12851,4.0,KwaZulu-Natal,iLembe,KwaDukuza,DsAgeGroups
Census 2022,KwaDukuza,10-14,13758,4.2,13766,4.2,KwaZulu-Natal,iLembe,KwaDukuza,DsAgeGroups
Census 2022,KwaDukuza,5-9,12313,3.8,12923,4.0,KwaZulu-Natal,iLembe,KwaDukuza,DsAgeGroups
Census 2022,KwaDukuza,0-4,13713,4.2,13898,4.3,KwaZulu-Natal,iLembe,KwaDukuza,DsAgeGroups
Census 2022,Mandeni,85+,139,0.1,552,0.3,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,80-84,202,0.1,570,0.3,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,75-79,447,0.2,833,0.5,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,70-74,819,0.5,1624,0.9,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,65-69,1430,0.8,2086,1.2,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,60-64,1970,1.1,2830,1.6,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,55-59,2645,1.5,3952,2.2,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,50-54,2976,1.6,3821,2.1,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,45-49,4089,2.3,4543,2.5,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,40-44,5230,2.9,5768,3.2,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,35-39,6874,3.8,7525,4.2,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,30-34,7790,4.3,8166,4.5,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,25-29,8317,4.6,9044,5.0,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,20-24,7719,4.3,7959,4.4,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,15-19,7883,4.4,8022,4.4,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,10-14,8872,4.9,9232,5.1,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,5-9,8595,4.8,8673,4.8,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Mandeni,0-4,9893,5.5,9848,5.4,KwaZulu-Natal,iLembe,Mandeni,DsAgeGroups
Census 2022,Maphumulo,85+,149,0.1,702,0.6,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,80-84,160,0.1,738,0.7,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,75-79,350,0.3,905,0.8,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,70-74,672,0.6,1528,1.4,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,65-69,1334,1.2,1920,1.7,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,60-64,1346,1.2,2305,2.1,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,55-59,1527,1.4,2687,2.4,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,50-54,1520,1.4,2416,2.2,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,45-49,1931,1.7,2478,2.2,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,40-44,2177,2.0,2781,2.5,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,35-39,2895,2.6,3699,3.3,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,30-34,3412,3.1,4180,3.8,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,25-29,3661,3.3,4973,4.5,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,20-24,3830,3.5,4629,4.2,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,15-19,5815,5.2,5722,5.2,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,10-14,6520,5.9,6621,6.0,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,5-9,6430,5.8,6205,5.6,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Maphumulo,0-4,6436,5.8,6330,5.7,KwaZulu-Natal,iLembe,Maphumulo,DsAgeGroups
Census 2022,Ndwedwe,85+,166,0.1,721,0.4,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,80-84,288,0.2,704,0.4,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,75-79,516,0.3,1222,0.7,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,70-74,1029,0.6,1949,1.2,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,65-69,1822,1.1,2655,1.6,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,60-64,2343,1.4,3362,2.0,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,55-59,2712,1.6,3807,2.3,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,50-54,2910,1.8,3510,2.1,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,45-49,3659,2.2,4173,2.5,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,40-44,4355,2.6,4479,2.7,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,35-39,5465,3.3,5874,3.5,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,30-34,5843,3.5,6395,3.9,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,25-29,6667,4.0,7722,4.7,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,20-24,6655,4.0,6877,4.1,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,15-19,7917,4.8,7637,4.6,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,10-14,8879,5.4,8866,5.3,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,5-9,8279,5.0,8435,5.1,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Ndwedwe,0-4,9012,5.4,8913,5.4,KwaZulu-Natal,iLembe,Ndwedwe,DsAgeGroups
Census 2022,Mfolozi,85+,176,0.1,622,0.4,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,80-84,227,0.1,610,0.4,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,75-79,391,0.2,737,0.5,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,70-74,727,0.5,1222,0.8,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,65-69,1431,0.9,1849,1.2,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,60-64,1808,1.1,2771,1.7,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,55-59,2212,1.4,3001,1.9,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,50-54,2579,1.6,2896,1.8,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,45-49,3513,2.2,3609,2.3,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,40-44,4628,2.9,4746,3.0,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,35-39,6199,3.9,6607,4.1,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,30-34,6548,4.1,7265,4.6,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,25-29,7462,4.7,7945,5.0,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,20-24,6714,4.2,6848,4.3,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,15-19,7613,4.8,7450,4.7,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,10-14,8164,5.1,8186,5.1,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,5-9,7830,4.9,7775,4.9,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mfolozi,0-4,8664,5.4,8643,5.4,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsAgeGroups
Census 2022,Mthonjaneni,85+,79,0.1,459,0.5,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,80-84,127,0.1,458,0.5,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,75-79,237,0.2,509,0.5,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,70-74,414,0.4,872,0.9,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,65-69,889,0.9,1218,1.2,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,60-64,1220,1.2,1959,2.0,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,55-59,1385,1.4,2242,2.3,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,50-54,1390,1.4,2098,2.1,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,45-49,1890,1.9,2410,2.4,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,40-44,2374,2.4,2845,2.9,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,35-39,3001,3.0,3847,3.9,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,30-34,3363,3.4,4271,4.3,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,25-29,3657,3.7,4829,4.9,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,20-24,3708,3.7,4382,4.4,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,15-19,4578,4.6,4495,4.5,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,10-14,5275,5.3,5338,5.4,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,5-9,5419,5.5,5465,5.5,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Mthonjaneni,0-4,6466,6.5,6119,6.2,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsAgeGroups
Census 2022,Nkandla,85+,135,0.1,634,0.6,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,80-84,157,0.1,628,0.6,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,75-79,319,0.3,843,0.8,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,70-74,597,0.5,1239,1.1,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,65-69,1185,1.1,1836,1.7,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,60-64,1296,1.2,2115,1.9,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,55-59,1534,1.4,2641,2.4,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,50-54,1522,1.4,2381,2.2,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,45-49,1896,1.7,2592,2.4,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,40-44,2176,2.0,2886,2.7,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,35-39,2908,2.7,3946,3.6,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,30-34,3411,3.1,4270,3.9,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,25-29,3511,3.2,4841,4.4,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,20-24,3492,3.2,4205,3.9,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,15-19,5685,5.2,5385,4.9,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,10-14,6515,6.0,6378,5.9,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,5-9,6392,5.9,6129,5.6,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,Nkandla,0-4,6784,6.2,6429,5.9,KwaZulu-Natal,King Cetshwayo,Nkandla,DsAgeGroups
Census 2022,uMhlathuze,85+,336,0.1,1043,0.3,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,80-84,512,0.1,1121,0.3,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,75-79,964,0.2,1633,0.4,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,70-74,2099,0.5,3059,0.7,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,65-69,3730,0.9,4907,1.2,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,60-64,5070,1.2,6845,1.7,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,55-59,6530,1.6,8146,2.0,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,50-54,7791,1.9,8945,2.2,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,45-49,10632,2.6,11278,2.7,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,40-44,14647,3.6,14671,3.6,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,35-39,19498,4.7,19832,4.8,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,30-34,20022,4.9,21048,5.1,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,25-29,19711,4.8,21036,5.1,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,20-24,17527,4.3,17999,4.4,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,15-19,17217,4.2,17450,4.2,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,10-14,18203,4.4,18346,4.5,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,5-9,17160,4.2,17247,4.2,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMhlathuze,0-4,18244,4.4,17560,4.3,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsAgeGroups
Census 2022,uMlalazi,85+,261,0.1,1078,0.4,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,80-84,426,0.2,1242,0.5,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,75-79,749,0.3,1514,0.6,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,70-74,1451,0.6,3172,1.3,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,65-69,2467,1.0,3670,1.5,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,60-64,3047,1.3,4728,2.0,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,55-59,3648,1.5,5764,2.4,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,50-54,3803,1.6,5349,2.2,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,45-49,4978,2.1,6096,2.5,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,40-44,6079,2.5,7006,2.9,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,35-39,7919,3.3,9599,4.0,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,30-34,8857,3.7,10076,4.2,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,25-29,9605,4.0,11300,4.7,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,20-24,8817,3.7,9712,4.0,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,15-19,11111,4.6,10982,4.5,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,10-14,12767,5.3,12885,5.3,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,5-9,12189,5.0,12231,5.1,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,uMlalazi,0-4,13352,5.5,13483,5.6,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsAgeGroups
Census 2022,Ray Nkonyeni,85+,747,0.2,1862,0.5,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,80-84,1260,0.3,2299,0.6,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,75-79,2163,0.6,3470,1.0,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,70-74,3562,1.0,5133,1.4,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,65-69,4838,1.3,6711,1.9,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,60-64,5515,1.5,8036,2.2,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,55-59,5925,1.6,8689,2.4,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,50-54,6163,1.7,8489,2.3,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,45-49,8163,2.3,9950,2.7,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,40-44,10477,2.9,11644,3.2,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,35-39,13734,3.8,14725,4.1,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,30-34,14752,4.1,14868,4.1,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,25-29,15833,4.4,16399,4.5,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,20-24,14547,4.0,14182,3.9,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,15-19,15358,4.2,14993,4.1,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,10-14,16560,4.6,17213,4.8,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,5-9,15779,4.4,15483,4.3,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Ray Nkonyeni,0-4,16601,4.6,16009,4.4,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsAgeGroups
Census 2022,Umdoni,85+,378,0.2,912,0.6,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,80-84,723,0.5,1101,0.7,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,75-79,1202,0.8,1903,1.2,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,70-74,1592,1.0,2430,1.6,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,65-69,2239,1.4,2915,1.9,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,60-64,2618,1.7,3720,2.4,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,55-59,2890,1.8,4099,2.6,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,50-54,2816,1.8,3860,2.5,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,45-49,3554,2.3,4187,2.7,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,40-44,4440,2.8,4756,3.0,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,35-39,5942,3.8,5989,3.8,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,30-34,6526,4.2,6507,4.2,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,25-29,6485,4.1,6980,4.5,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,20-24,6005,3.8,5957,3.8,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,15-19,6305,4.0,6566,4.2,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,10-14,7219,4.6,7164,4.6,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,5-9,6635,4.2,6532,4.2,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,Umdoni,0-4,6820,4.4,6468,4.1,KwaZulu-Natal,Ugu,Umdoni,DsAgeGroups
Census 2022,uMuziwabantu,85+,115,0.1,506,0.4,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,80-84,172,0.1,529,0.5,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,75-79,276,0.2,708,0.6,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,70-74,618,0.5,1143,1.0,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,65-69,1018,0.9,1436,1.2,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,60-64,1214,1.0,2016,1.7,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,55-59,1571,1.4,2558,2.2,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,50-54,1466,1.3,2500,2.2,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,45-49,1959,1.7,2758,2.4,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,40-44,2531,2.2,2922,2.5,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,35-39,3322,2.9,4059,3.5,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,30-34,3904,3.4,4308,3.7,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,25-29,4413,3.8,4714,4.1,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,20-24,4476,3.9,4316,3.7,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,15-19,6317,5.5,5750,5.0,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,10-14,7052,6.1,7334,6.3,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,5-9,6964,6.0,6870,5.9,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,uMuziwabantu,0-4,7128,6.2,6835,5.9,KwaZulu-Natal,Ugu,uMuziwabantu,DsAgeGroups
Census 2022,Umzumbe,85+,162,0.1,854,0.6,KwaZulu-Natal,Ugu,Umzumbe,DsAgeGroups
Census 2022,Umzumbe,80-84,266,0.2,784,0.6,KwaZulu-Natal,Ugu,Umzumbe,DsAgeGroups
Census 2022,Umzumbe,75-79,492,0.4,1183,0.9,KwaZulu-Natal,Ugu,Umzumbe,DsAgeGroups
Census 2022,Umzumbe,70-74,1119,0.8,1860,1.3,KwaZulu-Natal,Ugu,Umzumbe,DsAgeGroups
Census 2022,Umzumbe,65-69,1662,1.2,2434,1.8,KwaZulu-Natal,Ugu,Umzumbe,DsAgeGroups
